source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,1,2,Preston,1 June 1942,1 Sept 1942,,CRS
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,2,1,Oxford,,,,1 Oxford
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,3,2,McDonough,,,,CRS
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,4,1,Oxford,25 May 1943,1 Sept 1943,,1 Oxford
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,5,3,Oxford,25 May 1943,1 Sept 1943,,CRS
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,6,1,Oxford,,,,1 Oxford
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,7,2,German,,,,
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,8,1,Cincinnatus (Cat. Co.),,15 Sept 1944,,1 Cincinnatus (Cat. Co.)
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,9,4,McDonough,26 June 1944,30 Sept 1944,,3 McDonough
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,10,3,McDonough,,,,CRS
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,11,4,German,,,,
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,12,1,Greene,,"April 2, 1945",,1 Greene
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,13,1,Margalis & Otsego,,,,CRS
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,14,1,Otsego,,"October 31, 1945",,1 Otsego
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,15,5,German,,"November 20, 1945",,CRS
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,16,1,Cincinnatus - Catholic,,,,1 Cincinnatus
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,17,1,New Berlin - Chenango,,,,
District-Consolidation-Data_100-116.pdf,28,Chenango,central_rural_schools,18,1,Cincinnatus - Otsego Co.,,,,
