source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,25,"3,7",Rome + Steuken,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,26,9,Rome + Bonville,Meeting held 16 Je 1933,,"Steuken, Bonville",
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,27,11,Forestport,Designation of dist 29 Je 33,,+ Forestport,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,28,1,"Steuken, Trenton",,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,29,10,"Steuken, Trenton",,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,30,"2,4,5,11,13","Steuken, Trenton, Bonville",,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,31,12,Trenton,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,32,C.R.S,Trenton,Laid out 8 June 1934,,"1 Trenton, Rome, Deerfield, Mary, Floyd, Steuben, Weston + Russia",CRS
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,33,1,"Trenton, Rome, Russia",Meeting held 29 June 1934,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,34,2,"Trenton, Rome, Russia + Deerfield",Designation of dist 16 July 1934,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,35,"4,6,7","Trenton, Rome, Russia + Deerfield",,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,36,"6,11","Trenton, Rome, Russia + Deerfield",,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,37,8,Russia,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,38,10,Rome,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,39,13,Mary,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,40,"3,4,6,7,8",Floyd,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,41,5,"Floyd, Steuben + Trenton",,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,42,"3,8,13",Steuken,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,43,1,Weston + Steuben,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,44,,"Reorganized July 17, 1935",,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,45,8+10,Forestport,18 April 1935 to take effect 20 July 1935,,10 Forestport,C.R.S
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,46,C.R.S,Whitetown,Laid out 28 May 1935,,"2 Whitetown, Mary, Deerfield + Trenton",C.R.S
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,47,2,Whitetown,Meeting held 14 June 1935,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,48,5+6,Whitetown,Designation of dist 20 June 1935,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,49,5+6,Mary,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,50,8+10,Mary + Deerfield,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,51,9,Deerfield + Trenton,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,52,9,Steuken,25 Sept 1935 to take effect 31 Dec 1935,,1 Trenton,CRS
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,53,1,Trenton,25 Sept 1935,31 Dec 1935,1 Trenton,CRS
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,54,15,Weston,18 July 1935,20 Oct. 1935,1 Whitetown,CRS
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,55,8,Whitetown,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,56,1,Whitetown,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,57,17+16,Western,29 March 1937,1 July 1937,16 Western,C.R.S
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,58,2,Paris,12 July 1937,12 Oct. 1937,2 Paris,C.R.S
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,59,5,Paris + Litchfield,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,60,9,Sangerfield,11 Sept 1937,11 Dec. 1937,1 Sangerfield,C.R.S
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,61,1,Sangerfield,,,,
District-Consolidation-Data_100-116.pdf,110,County,central_rural_schools,62,5+12,Western,26 June 1938,14 Sept 1938,,
