source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,1,1,"Caynor, Fenner",5 July 1929,31 July 1929,1,"C.R.S. laid out 5 July 1929, Meeting held 24 July 1929, Designation of dist. 31 July 1929"
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,2,,"Caynor, Fenner, Nelson",,,,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,3,,"Smyrna, Shellburne, Lebanon, Hamilton",24 June 1929,30 Sept 1929,2,"C.R.S. laid out 5 June 1929, Meeting held 25 June 1929, Designation of dist. 30 Sept 1929"
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,4,,Hamilton,,,,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,5,,"Hamilton, Brookfield",30 April 1937,1 Sept 1937,14,"Brookfield reestablished April 30, 1937"
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,6,,Stockbridge,15 June 1930,15 Sept 1930,1,to take effect 15 Sept. 1930
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,7,,Stockbridge,11 Sept 1930,10 Dec 1930,1,to take effect 10 Dec. 1930
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,8,,Brookfield,15 Oct 1930,15 Jan 1931,9,to take effect 15 Jan. 1931
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,9,,Hamilton,9 Aug 1930,9 Nov 1930,10,to take effect 9 Nov. 1930
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,10,,Brookfield,4 Dec 1930,1 April 1931,1,to take effect 1 April 1931
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,11,,De Ruyter,31 Dec 1930,1 April 1931,1,to take effect 1 April 1931
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,12,,"Madison, Eaton",4 Dec 1930,23 Jan 1931,1,"C.R.S. laid out 4 Dec. 1930, Meeting held 20 Dec. 1930, Designation 23 Jan. 1931"
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,13,,Hamilton,18 May 1931,20 Aug 1931,1,to take effect 20 Aug 1931
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,14,,Nelson,27 May 1931,31 Aug 1931,1,to take effect 31 Aug 1931
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,15,,Caynor,20 June 1931,25 Sept 1931,1,to take effect 25 Sept. 1931
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,16,,Brookfield,10 Oct 1931,10 Oct 1931,12,"Laid out 10 Oct 1931, Meeting held 27 June 1931, Designation of dist. 15 Oct 1931"
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,17,,Plainfield,27 June 1931,15 Oct 1931,1,Designation of dist. 15 Oct 1931
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,18,,"De Ruyter, Cuyler, Lincklaen",26 May 1931,30 June 1931,1,"Laid out 26 May, Meeting held 17 June 1931, Designation 30 June 1931"
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,19,,"Lincklaen, Cuyler",,,,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,20,,"De Ruyter, Georgetown",,,,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,21,,"Georgetown, Otsego",,,,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,22,,Smyrna,15 May 1931,1 Sept 1931,2,to take effect 1 Sept. 1931
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,23,,Hamilton,1 Sept 1931,1 Dec 1931,2,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,24,,Lebanon,1 Sept 1931,1 Dec 1931,2,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,25,,Brookfield,25 Sept 1931,25 Sept 1931,12,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,26,,Plainfield,16 July 1931,15 Oct 1931,1,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,27,,Brookfield,16 May 1933,15 Aug 1933,1,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,28,,"Fenner, Caynor",14 July 1933,15 Oct 1933,1,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,29,,"Nelson, Georgetown",14 July 1933,15 Oct 1933,1,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,30,,Caynor,4 June 1934,4 Sept 1934,1,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,31,,Stockbridge,26 July 1934,1 Nov 1934,6,"Order rescinded Sept. 11, 1934"
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,32,,Lebanon,15 Sept 1934,15 Dec 1934,1,
District-Consolidation-Data_100-116.pdf,92,Madison,central_rural_schools,33,,Hamilton,2 Nov 1934,1 Feb 1935,1,
