source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,1,14,Sardinia,"Effective February 20, 1946",,1,CRS 1 Holland
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,2,1,Holland,"order set aside Apr 9, 1946",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,3,5,West Seneca,changed to Union Free School District,,,per Union Free page 92
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,4,1,Lancaster,"Effective November 29, 1945",,1,Lancaster
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,5,2,Lancaster,"Effective April 15, 1946",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,6,,Amherst + Cheektowaga,"Laid out April 20, 1948",,3,CRS 3 Amherst
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,7,,Amherst + Cheektowaga,"Meeting held May 26, 1948",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,8,,Amherst + Clarence,,,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,9,,Town of Grand Island,"Laid out 25 May 1948. Meeting held June 29, 1948",,1,CRS 1 Grand Island
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,10,19,Aurora,"Effective Sept 28, 1948",,1,Aurora + Elma
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,11,,Clarence,"Laid out June 10, 1946",,1,CRS 1 Clarence
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,12,,Clarence,"Meeting held June 27, 1946",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,13,,West Seneca,"Laid out April 26, 1946",,1,CRS 1 West Seneca
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,14,,West Seneca,"Meeting held May 28, 1946",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,15,,Newstead,"Laid out May 19, 1949",,1,CRS 1 Newstead
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,16,,Newstead,"Meeting held June 25, 1949",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,17,,Allen,"Laid out Nov 12, 1947",,1,CRS 1 Allen
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,18,,Allen,"Meeting held June 28, 1949",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,19,,North Collins,"Laid out May 27, 1949",,1,CRS 1 North Collins
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,20,,North Collins,"Meeting held June 23, 1949",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,21,,Amherst,"Laid out June 7, 1950",,4,CRS 4 Amherst and Tonawanda
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,22,,Amherst + Tonawanda,"Meeting held June 30, 1950",,,
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,23,,Evans,"Laid out Mar 22, 1950",,1,CRS 1 Evans and Grant
District-Consolidation-Data_100-116.pdf,52,Erie,central_rural_schools,24,,Evans,"Meeting held Apr 29, 1950",,,
