source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,1,"3,5,10",Rush,5 August 1919,"3-288,414 1k 5-212,482 1k 10-389,802 3k 16-19",10 Rush,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,2,"6,15",Hamlin,30 April 1919,"6-287,064 1k 15-363,704 1k",6 Hamlin,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,3,8,Ogden,,"8-128,631 1k",,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,4,"3,4",Riga,25 June 1923,"3-140,400 1k 4-1,375,903 Cred 22-23",4 Riga,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,5,,Part of 9 Ogden & 4 Riga,,Part. all'd 15 4-97.76 7-16.59 10-10.65 9th 177.53 20.73 19.34,,4 Riga 216.64 7 Ogden 36.77 10 Ogden 23.39
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,6,,""" "" "" 7 Ogden",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,7,,""" "" "" 10 """,29 August 1918,,,This was dissolved before the law went into effect allowing money to dists that were divided but Mr Esmond made a special decision in this case that the dists could receive partial quotas
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,8,,"C.R.S. 1,2,6 Sweden",Meeting held 19 July 1927,,"1 Sweden, Ogden",
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,9,,"4,8 Sweden & Ogden",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,10,,6 Clarkson & Sweden,Designation of dist. 17 Ag. 1927 as,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,11,,9 Sweden & Clarkson,,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,12,,"1,2,3,4,7,8 Clarkson",C.R.S. laid out 24 Je. 1927,,Parma & Clarkson,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,13,,"11 Ogden, Sweden & Parma",,,Mon. Co. &,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,14,,"3,7,8 Sweden, Mon. Co. & Clarendon, Or. Co.",,,Clarendon & Murray Or. Co.,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,15,,6 Parma & Clarkson,,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,16,,"9 Clarkson, Sweden, Mon. Co. & Clarendon & Murray, Or. Co.",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,17,"1,8",Brighton,30 April 1925,"8-2,349,133 2k 8-2,115,623 1k",1 Brighton,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,18,"3,11,16",Greece,Laid out by Com. 11 Jl. 1927 Meeting held 21 Mr. 1928 Desig. of dist. 9 My 28,,1 Greece,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,19,,Rush,,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,20,,Avon & Lima (Livingston Co.),,15 Sept. 1944,1 Avon & Lima,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,21,,CRS 1st dist 1 Webster & Penfield (Monroe County),,"Laid out April 27, 1948 Meeting held May 26, 1948",1 Webster,
