source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,1,5,Red House,16 March 1936,16 June 1936,1,Red House
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,2,1,Red House,,,,
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,3,3,Leon,20 March 1937,1 July 1937,3,Leon
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,4,8,Leon,,,,
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,5,3,"Great Valley, Ellenville",19 July 1937,20 Oct. 1937,3,Great Valley
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,6,2,Great Valley,,,,
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,7,3,South Valley,30 March 1938,1 July 1938,2,South Valley
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,8,1,Hinsdale,11 Feb. 1938,1 July 1938,1,Hinsdale
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,9,4,Jachua,1 June 1938,1 Sept 1938,1,Hinsdale
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,10,1,Hinsdale,,,,
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,11,1,Farnerville,9 Aug. 1938,14 Nov. 1938,1,Rushford (Allegany Co)
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,12,1,Rushford (Allegany),,,,
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,13,5,Leon,10 April 1939,15 July 1939,5,Leon
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,14,2,Leon & New Lebanon,10 April 1939,15 July 1939,5,Leon
District-Consolidation-Data_100-116.pdf,9,Cattaraugus,central_rural_schools,15,1,Leon,10 April 1939,15 July 1939,5,Leon
