source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,1,1,Augusta,U.F.S. 7 and,"1, 8 & 10",,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,2,2,"""","4 ""","2, 5, 6, 11, 13 & 14",,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,3,1,Paris,"4 ""","1, 2, 6 & 8",,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,4,2,"""","9 """,5 & 7,,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,5,1,Trenton,"1 ""","4, 5, 7, 9 & 12",,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,6,2,"""","2 ""","6, 11 & 13",,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,7,3,"""","3 """,8 & 10,,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,8,1,Verona,"1 ""","2, 4, 7, 8, 12, 13, 15, 16, 17, 22 & 25",,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,9,2,"""","11 ""","6, 9, 10, 14, 18, 19, 20, 21, 23 & 24",,
District-Consolidation-Data_100-116.pdf,108,Oneida,town_school_units,10,12,Weston,See feeder.,,,
