source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,1,C.R.S.,,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,2,"2,3,4,6",German Flatts,Laid out 11 May 1937,,,C.R.S. 2 German Flatts
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,3,"5,9",German Flatts & Little Falls,Meeting held 24 May 1937,,,Little Falls & Columbia
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,4,8,German Flatts & Columbia,Designation of dist. 4 June 1937,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,5,12,Little Falls & German Flatts,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,6,"7,12",Columbia,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,7,"8,10,11",Columbia & German Flatts,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,8,,,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,9,,Winfield,,,,C.R.S. 1 Winfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,10,3 & 4,Columbia,31 March 1938 to take effect 1 July 1938,,,C.R.S. 1 Winfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,11,,Winfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,12,5,Richfield (Otsego Co.),1 June 1938 to take effect 1 Sept 1938,,,C.R.S. 1 Winfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,13,C.R.S.,Fairfield & Newport,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,14,,Newport,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,15,"6,7,8,10 & 11",Fairfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,16,,Fairfield & Newport,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,17,,Fairfield & Norway,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,18,2 & 4,Newport,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,19,5,Newport & Deerfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,20,6,Newport & Schuyler,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,21,4 & 5,Norway & Newport & Fairfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,22,,Norway & Newport & Fairfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,23,,Norway & Newport,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,24,9,Schuyler,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,25,7 & 11,Herkimer & Newport,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,26,,Ritchfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,27,9,Winfield,31 March 1939 to take effect 1 July 1939,,,C.R.S. 1 Winfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,28,1,Columbia,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,29,1,Richfield (Otsego Co.),31 March 1939 to take effect 1 July 1939,,,C.R.S. 1 Richfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,30,6,Herkimer,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,31,2 & 3,Fairfield,29 May 1939,28 Aug. 1939,,C.R.S. 2 Fairfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,32,2,Waneta & German Flatts,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,33,,Stark,22 June 1939,22 Sept 1939,,C.R.S. 1 Stark
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,34,5 & 1,Ritchfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,35,,Winfield,1 April 1940,1 July 1940,,C.R.S. 1 Winfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,36,9,Columbia,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,37,1,Richfield (Otsego Co.),10 May 1940,10 August 1940,,"C.R.S. 1 Richfield, Otsego Co."
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,38,3,Waneta,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,39,1,Stark,20 June 1940,26 Sept 1940,,C.R.S. 1 Stark
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,40,4,Ritchfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,41,2,"Paris, Oneida Co.",12 June 1940,11 Sept 1940,,"C.R.S. 2 Paris, Oneida Co."
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,42,4,Salisbury,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,43,1,Stratford (Fulton Co.),5 Nov. 1941,10 Feb. 1941,,"C.R.S. 1 Stratford, Fulton Co."
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,44,9,Salisbury,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,45,1,Stratford (Fulton Co.),16 Feb. 1942,30 June 1942,,"C.R.S. 1 Stratford, Fulton Co."
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,46,,Manheim & Oppenheim,Laid out 21 April 1942,,,C.R.S. 2 Manheim & Salisbury
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,47,"2,3,5,7,10",Manheim,Meeting held 4 May 1942,,,Herkimer Co. & Oppenheim
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,48,,Salisbury,Designation of dist. 24 July 1942,,,Fulton Co.
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,49,1 & 6,Salisbury & Manheim,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,50,2,Ritchfield & Frankfort,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,51,8 & 9,Winfield,15 May 1942 to take effect 15 August 1942,,,C.R.S. 1 Winfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,52,,Norway,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,53,2,Fairfield,24 June 1942,1 Oct. 1942,,C.R.S. 2 Fairfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,54,6,Ritchfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,55,1,Winfield,15 August 1942,15 Nov. 1942,,C.R.S. 1 Winfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,56,Part of,2 Tunisia & 2 Fairfield,30 March 1943,30 June 1943,,CRS 2 Fairfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,57,,7 Newport,,,,CRS 3 Newport
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,58,13,Oswego,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,59,1,Rome (Oneida Co.),,1 Sept 1944,,C.R.S. 1 Rome
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,60,7,Exeter (Otsego Co.),,15 Sept 1944,,C.R.S. 1 Winfield
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,61,1,Winfield,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,62,1,Danube,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,63,2,St. Johnsville (Montgomery Co.),,15 Sept 1944,,C.R.S. 2 St. Johnsville
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,64,7,Ritchfield - oneida,,,,C.R.S. 3 Newport
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,65,3,Newport,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,66,3,DeRuyter,,,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,67,3,St. Johnsville - Montgomery,"Effective April 2, 1945",,,C.R.S. 2 St. Johnsville - Montgomery
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,68,2,Otto & Russia,"Effective August 1, 1945",,,C.R.S. 3 Newport
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,69,3,Newport,"Effective October 1, 1945",,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,70,1,Ritchfield,"Effective October 1, 1945",,,
District-Consolidation-Data_100-116.pdf,74,Herkimer,central_rural_schools,71,1,Winfield,,,,C.R.S. 1 Winfield
