source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,1,5+6,Cato,3 September 1914,"5- 208,436 Read 209,406 6- 46,844 Cat 46,844",5 Cato,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,2,12+3,Genoa,27 January 1915,"1- 67,311 1½ 93,125 not 2- 44,438 1½ King Ferry 3- 43,100 1½",2 Genoa,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,3,"4,6+7",Genoa,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,4,+13,Venice,11 September 1914,"4- 25,125 Con 6- 154,905 Quad 7- 52,080 Cat 13- 47,730 1½ 6½ (not acd thw)",6 Genoa,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,5,6+9,Ledyard,2 September 1919,"6- 269,359 6½ 9- 72,144 1½",6 Ledyard,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,6,,Part of 8 Summerhill and 2 Summerhill,,"Pan. 93,76 136,74 2- 38,91 1½ 38,63 53,76 7- 15,30 289,21 424,60 No. 16 Changed to 8 Sep. 4, 1920 495, 493",2 Summerhill,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,7,," 7  ""  10  """,3 September 1920,,7 10,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,8,4,Scipio + Venice,Cent. Rural Sch.,"1½ 4- 78,054 = 78,054","4 Scipio, Venice",
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,9,5,Scipio,Order by Com. laying,"1½ 5- 86,400",,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,10,11,Scipio + Ledyard,out Cent. Rural Sch. 10 Dec. 1925,"1½ 11- 819,318 1½ 12- 90,548",6 Ledyard,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,11,12,"Scipio, Ledyard + Venice",Meeting held 9 Jan. 1926,"1½ 3.V. 116,734 1½ 4.V. 85,100",,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,12,3+4,Venice + Ledyard,Designation of dist. 29 Jan. 1926,"2- 33,851 1½ 6- 21,170 Con",,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,13,2+6,Locke,31 July 1926,,2 Locke,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,14,,Part of 10 Sempronius + 1 Sempronius,,"Pan. 19,63 63,92 1- 130,57 425,27 3- 24,180 80,78",1 Sempronius,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,15,," 3  ""  5  """,31 July 1926,,3 5,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,16,,Summerhill,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,17,,Sempronius,27 July 1927,to take effect 1 Ag.,6 Sempronius,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,18,,Part of 20 Sempronius + 1 Sempronius,,"Pan. 32,55 102,21 5- 51, 166,29 7- 91,45 289,40",1 Sempronius,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,19,," 5  ""  7  """,1 August 1927,,5 7,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,20,,Genoa + Venice,Laid out 14 May 31. Meeting,,"2 Genoa, Venice + Ledyard",
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,21,,Genoa,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,22,,Ledyard,held 3 June 1931 Designation,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,23,,Ledyard + Genoa,of dist. 22 June 1931,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,24,,Venice,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,25,,Ledyard + Venice,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,26,,Genoa (Cay. Co.) + Lansing (Imp. Co.),,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,27,,Springport,Laid out 17 Oct. 1935,,C.R.S.,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,28,,Fleming,Meeting held 22 Nov 1935,,"1 Springport, Fleming",
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,29,,Aurelius + Fleming,Designation of dist. 12 Dec. 1935,,"Aurelius, Ledyard",
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,30,,Springport + Fleming,,,"of Scipio, Cayuga Co.",
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,31,,Springport + Ledyard,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,32,,Springport + Aurelius,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,33,,Ledyard,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,34,,"Scipio, Springport + Fleming",20 May 1936 to take effect 21 Aug. 1936,,C.R.S.,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,35,,"Scipio, Venice + Ledyard",29 Jan. 1937,17 May 1937,"4 Scipio, Venice + Ledyard",
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,36,,Ledyard + Scipio,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,37,,Scipio,,,,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,38,,"Scipio, Venice + Ledyard",10 Feb. 1937,,C.R.S.,
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,39,,"Scipio, Venice + Ledyard",,,"1 Monty, Montezuma",
District-Consolidation-Data_100-116.pdf,13,Cayuga,consolidated_districts,40,,Monty,Laid out 5 Oct. 1936,,"Brutus, Conquest, Cato, Aurelius +",
