source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,1,7 to 2,Paris,13 June 1938,13 Sept 1938,,C.R.S. 2 Paris
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,2,,Part of Brookfield & C.R.S. 9 Brookfield,1 Aug 1938,5 Nov 1938,,C.R.S. 9 Brookfield
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,3,,Part of Marshall & C.R.S. 10 Sangerfield,11 Aug 1938,11 Nov 1938,,C.R.S. 10 Sangerfield
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,4,,Part of 1 Kirkland,11 Aug 1938,11 Nov 1938,,C.R.S. 1 Kirkland
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,5,8,Forestport,22 March 1939,1 July 1939,,C.R.S. 10 Forestport
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,6,10,Forestport,22 March 1939,1 July 1939,,C.R.S. 10 Forestport
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,7,4,"Sitchfield, Herkimer Co",22 March 1939,1 July 1939,,C.R.S. 4 Sitchfield
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,8,2,Paris,12 June 1940,11 Sept 1940,,C.R.S. 2 Paris
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,9,7,Marshall,29 March 1941,1 July 1941,,C.R.S. 7 Marshall
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,10,1,Sangerfield,29 March 1941,1 July 1941,,C.R.S. 1 Sangerfield
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,11,26,Rome,25 March 1941,1 July 1941,,C.R.S. 2 Rome
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,12,,C.R.S 2 Rome,25 March 1941,1 July 1941,,C.R.S. 2 Rome
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,13,1,Camden,Laid out 12 June 1943,Meeting held 30 June 1943,,"C.R.S. 1 Camden, Annville"
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,14,"2,3,5,6,7,11",Camden,Laid out 12 June 1943,Meeting held 30 June 1943,,"Florence, Vienna and"
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,15,4,Camden & Vienna,Laid out 12 June 1943,Meeting held 30 June 1943,,"Lee, Oneida Co. and"
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,16,8,Camden & Florence,Laid out 12 June 1943,Meeting held 30 June 1943,,Williamstown and
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,17,9,"Camden, Florence & Williamstown",Laid out 12 June 1943,Meeting held 30 June 1943,,"Constantia, Oswego Co"
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,18,10,"Camden, Florence & Constantia",Laid out 12 June 1943,Meeting held 30 June 1943,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,19,12; 13,Camden & Annville,Laid out 12 June 1943,Meeting held 30 June 1943,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,20,14,"Camden, Annville & Florence",Laid out 12 June 1943,Meeting held 30 June 1943,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,21,"1,2,3,4,7,8,9,11,12,14,15",Annville,Designation of district 12 July 1943,,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,22,5,Annville & Florence,Designation of district 12 July 1943,,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,23,16,Annville & Lee,Designation of district 12 July 1943,,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,24,"1,3,4,5,6,8,11,12,14,15",Florence,Designation of district 12 July 1943,,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,25,16,Florence & Annville,Designation of district 12 July 1943,,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,26,"2,4,8,9,12,13,14",Vienna,Designation of district 12 July 1943,,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,27,11,Western,26 August 1943,26 Nov 1943,,16 Western
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,28,16,Western,26 August 1943,26 Nov 1943,,C.R.S. 16 Western
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,29,13,"Aurora, Herkimer Co.",26 August 1943,26 Nov 1943,,C.R.S. 13 Aurora
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,30,1,Remsen,1 Sept 1944,,,C.R.S. 1 Remsen
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,31,2,Floyd,15 Sept 1944,,,C.R.S. 2 Floyd
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,32,1,Trenton,15 Sept 1944,,,C.R.S. 1 Trenton
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,33,1,Bonnville,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,"C.R.S. 1 Bonville, Ava, Western & Steuben"
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,34,"2,5,6,8,10,11,12,13,15,16,18",Bonnville,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,Oneida Co. & Leyden
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,35,3,Bonnville & Ava,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,"Lynndale, Lewis Co."
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,36,4,Bonnville & Lynndale,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,37,7,Bonnville & Steuben,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,38,9,"Bonnville, Leyden & Ava",Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,39,4 to 9,Ava & Western,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,40,7,Ava & Western,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,41,8,Ava & Bonville,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,42,"9,14,19",Western,Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,43,8,"Western, Ava & Bonville",Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,44,7,"Steuben, Western & Bonville",Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,45,20,"Leyden, Lewis Co.",Laid out & designated 13 June 1944,Meeting held 30 June 1944,,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,46,7,Hartford,"Effective April 2, 1945",,,C.R.S. 3 Hartford (Herkimer Co)
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,47,3,Hartford - Herkimer Co,"Effective October 1, 1945",,,C.R.S. 3 Hartford
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,48,3,Stittfield - Herkimer Co,"Effective October 1, 1945",,,C.R.S. 3 Stittfield
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,49,2,Paris,"Effective February 15, 1946",,,C.R.S. 2 Paris
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,50,8,Augusta,"Effective February 15, 1946",,,C.R.S. 8 Augusta
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,51,1,Madison - Madison Co,"Effective February 15, 1946",,,C.R.S. 1 Madison - Madison Co
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,52,C.R.S,1 New Hartford,"Laid out June 10, 1946","Meeting held June 27, 1946",,C.R.S. 1 New Hartford
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,53,,"5,6,7,10,11,12,13 New Hartford","Laid out June 10, 1946","Meeting held June 27, 1946",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,54,,12 Kirkland,"Laid out June 10, 1946","Meeting held June 27, 1946",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,55,C.R.S,1 Vernon,"Laid out May 28, 1950","Meeting held June 2, 1950",,C.R.S. 1 Vernon
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,56,,Vernon,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,57,,26 Vernon - City of Rome,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,58,,"1,2,3,7,8,10 Vernon","Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,59,,11 Vernon & Kirkland,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,60,,"6,7,9,10,14,15,16,17,18,19,21,22,23,24,25,26 Vernon","Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,61,,2 Vernon & Westmoreland & City of Rome,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,62,,"4,13, Vernon & Vernon","Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,63,,3 Vernon & City of Rome,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,64,,8 City of Rome & Town of Westmoreland,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,65,,15 City of Rome & Town of Westmoreland,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,66,,3 City of Rome & Town of Vernon,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,67,,10 Westmoreland & Vernon,"Laid out May 28, 1950","Meeting held June 2, 1950",,
District-Consolidation-Data_100-116.pdf,111,Oneida,central_rural_schools,68,,City School District of the City of Sherrill,"Laid out May 28, 1950","Meeting held June 2, 1950",,City School District of the City of Sherrill
