source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,1,9,Camillus,17 May 1898,,7,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,2,2,Manlius,27 July 1910,,3,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,3,14,De Witt,4 November 1914,,3,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,4,12,Clay & Cicero,24 February 1916,3 March 1916,5,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,5,6,De Witt,16 November 1915,,5,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,6,19,Skaneateles,29 May 1919,,5,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,7,5,"Onondaga, Camillus & Geddes",17 February 1920,,5,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,8,26,Onondaga,9 November 1926,,5,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,9,1,Cicero,31 May 1927,,3,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,10,4,"Onondaga, Camillus & Manlius",25 May 1931,,5,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,11,3,Cicero,3 May 1926,,3,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,12,4,Salina,21 June 1927,,3,
District-Consolidation-Data_100-116.pdf,112,Onondaga,union_free_schools,13,4,Geddes,14 July 1936,7 August 1936,3,
