source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,1,2,Minden,Appealed,Order set aside,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,2,2,St Johnsville,5 May 1915,8-36873 14-52710,2 St Johnsville,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,3,8 & 14,Root,12 May 1915,to take effect 1 Je. 14-15,8 Root,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,4,4 & 19,Minden,1 June 1915,"4-60,662 17-50,321",4 Minden,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,5,11 & 16,Minden,28 August 1926,11-31841 16-68071,16 Minden,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,6,3 & 7,St. Johnsville,,,C.R.S,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,7,8,St. Johnsville & Palatine,,,"2 St. Johnsville, Palatine",
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,8,1 & 2,Minden,,,"and Minden, Montgomery, Oppenheim, Ephratah, Fulton Co. and Marheim, Herkimer Co.",
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,9,11,Palatine & St. Johnsville,,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,10,1,Marheim & St. Johnsville,,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,11,,"Part of Central School Dist. Oppenheim, Ephratah, Stafford, St. Johnsville, Minden",,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,12,,Part of Oppenheim & St. Johnsville,,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,13,,Oswego (Herkimer Co.),,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,14,,St. Johnsville,,15 Sept 1944,C.R.S,2 St. Johnsville
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,15,1-8,Canajoharie,,,C.R.S.,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,16,2,Palatine,,,"1 Canajoharie, Palatine",
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,17,"1,2,3,9,10",Canajoharie,,,"Root, Minden, Charleston",
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,18,4 & 5,Canajoharie & Root,,,"Mohawk, Montgomery &",
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,19,13 & 14,Canajoharie & Minden,,,"Carlsbad, Shann, Schoharie Co.",
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,20,10 & 16,Palatine & Mohawk,,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,21,5 & 12,Root & Mohawk,,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,22,"2,4,5,8,11",Root,,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,23,,Canajoharie,,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,24,,"Charleston, Otselic",,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,25,,"Canajoharie, Shann",,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,26,,Charleston,,,,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,27,3,Dewitt - Herkimer,,,C.R.S,
District-Consolidation-Data_100-116.pdf,100,Montgomery,consolidated_districts,28,2,St. Johnsville,,"Effective August 1, 1945",2 St. Johnsville,
