source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,1,,Cayuta Bay,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,2,,Gidicott,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,3,,Sloan,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,4,,Reinmore,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,5,,Huntington,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,6,,Northport,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,7,,Dansville,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,8,,Ballston Spa,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,9,,Nyack,,,,
District-Consolidation-Data_100-116.pdf,2,County,consolidated_districts,10,,Tarrytown - D. Tarrytown,,,,
