source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,1,1,Camillus,"U.F.S. 2 and 1,4,5 & 6",,,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,2,2,Camillus,"9 ""","3,7 & 8",,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,3,1,De Witt,"11 ""","7,8,9,10,12 & 13",,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,4,2,De Witt,"14 ""","1,2,3 & 4",,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,5,1,Elbridge,"4 ""","2,5,7 & 10",,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,6,2,Elbridge,"9 ""","1,3,6,8 & 11",,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,7,1,Lysander,"5 ""","1,4,9,10,13,14,15 & 19",,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,8,2,Lysander,"17 ""","2,3,6,7,8,11,12 & 18",,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,9,1,Manlius,"6 ""","1,3,7,8,9,13,14,15 & 18",,
District-Consolidation-Data_100-116.pdf,113,Onondaga,town_school_units,10,2,Manlius,"2 ""","4,5,10,12,16,17,19 & 20",,
