source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,40,1,"Denmark, Harrisburg",Laid out 2 Oct. 1935 Meeting held 16 Oct. 1935 Designation of dist. 25 Oct. 1935,,"1 Denmark, Harrisburg",
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,41,7+15,"Champion, Denmark",,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,42,8,"Champion, Rutland",,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,43,14,"Champion, Rutland, Denmark",,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,44,50,Denmark,,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,45,10,Harrisburg,,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,46,13+7,"Harrisburg, Denmark",,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,47,11,"Harrisburg, Denmark",,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,48,30,Pinckney,,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,49,12,"Pinckney, Harrisburg",,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,50,,"Pinckney, Harrisburg, Rutland",,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,51,,C.R.S.,,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,52,,"Pinckney, Champion, Rutland, Jefferson",,,,
District-Consolidation-Data_100-116.pdf,83,Lewis,consolidated_districts,53,,over,,,,
