source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,71,Herkimer,union_free_schools,1,1,Herkimer,20 January 1865,,3,Time and result of meeting recd - no detailed
District-Consolidation-Data_100-116.pdf,71,Herkimer,union_free_schools,2,1,Webb,19 January 1909,,3,
District-Consolidation-Data_100-116.pdf,71,Herkimer,union_free_schools,3,1,Stark,18 November 1930,Desig. of dist. Dec. 12 '30,3,
District-Consolidation-Data_100-116.pdf,71,Herkimer,union_free_schools,4,1,Frankfort,28 Feb. 1907,,,
District-Consolidation-Data_100-116.pdf,71,Herkimer,union_free_schools,5,2,Herkimer,17 June 1948,,2,Herkimer
